#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.99;0;0;0;19.44;0;19.44;0;1
119.65;0;0;0;79.1;0;79.1;0;1
179.97;0;0;0;32.95;0;32.96;0;0.71
239.93;0;0;0;82.64;0;82.64;0;0.75
299.97;0;0;0;0;0;0;0;0
359.86;1;0;0;10.23;0;10.24;0;0.72
419.92;1;0;0;70.29;0;70.31;0;0.72
479.74;1;0;0;0;0;0;0;0
539.63;2;0;0;0;0;0;0;0
599.69;2;0;0;0;0;0;0;0
