#TimeStamp
43.53
55.26
98.28
160.25
164.88
210.91
334.72
423.86
482.93
485.32
536.31
605.76
650.94
668.65
672.62
711.98
775.67
847.76
874.67
915.25
961.64
1039.63
1052.01
1113.35
1126.91
1288.6
1294.15
1311.41
1313.43
1326.4
1377.11
1400.31
1514.25
1517.5
1610.47
1718.9
1722.69
1771.05
2048.81
2071.91
2093.3
2178.72
2217.81
2236.7
2329.35
2371
2575.97
2590.16
2675.06
2705.37
2742.22
2799.44
2805.64
3081.26
3111.21
3136.26
3147.27
3180.12
3183.69
3238.39
3358.32
3410.14
3420.88
3500.74
3534.85
3689
3858.56
3878.53
3884.48
3893.45
3980.65
4046.75
4425.42
4477.95
4486.48
4491.92
4519.12
4519.41
4612.29
4628.26
4744.9
4753.9
4796.8
4854.62
4963.16
4966.29
4996.37
