# SectorTime BundlesPlaced
0.0120916666666667 70.1429786091675
0.01535 70.1429786091675
0.0273 70.1429786091675
0.0445138888888889 70.1429786091675
0.0458 70.1429786091675
0.0585861111111111 70.1429786091675
0.0929777777777778 69.6594768332106
0.117738888888889 69.4461398688031
0.134147222222222 69.3415057828719
0.134811111111111 69.3415057828719
0.148975 69.2135117260305
0.168266666666667 69.0962363153129
0.180816666666667 69.0962363153129
0.185736111111111 69.0962363153129
0.186838888888889 69.0962363153129
0.197772222222222 69.0962363153129
0.215463888888889 69.0962363153129
0.235488888888889 68.5750497264101
0.242963888888889 68.5750497264101
0.254236111111111 68.0871224216219
0.267122222222222 67.9028346898434
0.288786111111111 67.565718104648
0.292225 67.565718104648
0.309263888888889 67.565718104648
0.313030555555556 67.565718104648
0.357944444444444 67.4175048248803
0.359486111111111 67.4175048248803
0.364280555555556 67.2447063159239
0.364841666666667 67.2447063159239
0.368444444444444 67.2447063159239
0.382530555555556 66.8467190016423
0.388975 66.462922035325
0.420625 66.3029051965522
0.421527777777778 66.3029051965522
0.447352777777778 65.9818869443411
0.477472222222222 65.6300265780756
0.478525 65.6300265780756
0.491958333333333 65.4058599326637
0.569113888888889 63.8427769609067
0.575530555555556 63.5999246728379
0.581472222222222 63.1142283566345
0.6052 62.7403595999713
0.616058333333333 62.509251203707
0.621305555555556 62.3713665860164
0.647041666666667 61.8117786805203
0.658611111111111 61.6632550165477
0.715547222222222 60.3394592530608
0.719488888888889 60.3394592530608
0.743072222222222 59.6940451464105
0.751491666666667 58.6333089932563
0.761727777777778 57.8005786997289
0.777622222222222 57.6241574944159
0.779344444444444 57.6241574944159
0.855905555555555 54.7973036049622
0.864225 54.4801363404304
0.871183333333333 53.9312043310851
0.874241666666667 53.9312043310851
0.883366666666667 52.9506475658169
0.884358333333333 52.9506475658169
0.899552777777778 52.2486978610248
0.932866666666667 51.6798127333657
0.947261111111111 51.6798127333657
0.950244444444444 51.4039951318754
0.972427777777778 50.8970539024137
0.981902777777778 50.2914277530261
1.02472222222222 49.9633506346166
1.07182222222222 49.1443238968286
1.07736944444444 48.8808427757822
1.07902222222222 48.8808427757822
1.08151388888889 48.5744999063348
1.10573611111111 48.2246362764944
1.12409722222222 47.5035389375147
1.20743055555556 46.1486213655909
1.22928333333333 45.0676102320244
1.243875 44.8277422590769
1.24624444444444 44.8277422590769
1.24775555555556 44.8277422590769
1.25531111111111 44.529074190373
1.25539166666667 44.529074190373
1.28119166666667 43.4254917315491
1.28562777777778 43.4254917315491
1.31802777777778 42.5964631303707
1.32052777777778 42.5964631303707
1.33244444444444 42.5964631303707
1.34850555555556 42.5964631303707
1.37865555555556 40.9605167129878
1.379525 40.9605167129878
1.38788055555556 39.0046529360293
1.47121388888889 35.5775323337001
1.55454722222222 32.6925551361644
1.63788055555556 28.8066869043678
1.72121388888889 28.1264352217165
1.80454722222222 22.2511815580331
1.88788055555556 13.9190037876145
1.97121388888889 12.1175440090413
2 10.4158833330552
