#TimeStamp
100.42
127.08
142.46
317.88
480
516.98
571.91
837.16
876.7
946.69
948.63
1025.4
1026.91
1091.89
1093.44
1363.24
1440.93
1499.05
1761.01
1880.59
1883.78
1906.34
1914.1
2118.12
2200.82
2465.07
2499.73
2578.22
2584.54
2623.06
2719.31
2784.76
2790.74
2866.32
2876.96
3018.26
3048.35
3182.43
3239.22
3305.67
3359.7
3374.53
3603.93
3613.51
3621.61
3679.56
3693.13
3801.53
3851.19
3906.2
3950.35
4008.1
4035.06
4077.88
4229.01
4269.6
4301.46
4689.57
4700.47
4718.6
