# SectorTime BundlesPlaced
0.0120583333333333 70.1373570119716
0.0153527777777778 70.1373570119716
0.0272972222222222 70.1373570119716
0.0444444444444444 70.1373570119716
0.0458166666666667 70.1373570119716
0.0585777777777778 70.1373570119716
0.0929694444444444 69.654439019057
0.117780555555556 69.4414739560307
0.134080555555556 69.3368574400093
0.134908333333333 69.3368574400093
0.148925 69.2088298452347
0.168163888888889 69.091442557761
0.180802777777778 69.091442557761
0.185716666666667 69.091442557761
0.186863888888889 69.091442557761
0.197844444444444 69.091442557761
0.215522222222222 69.091442557761
0.235591666666667 68.5705972274811
0.242866666666667 68.5705972274811
0.254261111111111 68.0828993547485
0.267122222222222 67.8987785308504
0.288755555555556 67.5619109346014
0.292177777777778 67.5619109346014
0.309238888888889 67.5619109346014
0.312991666666667 67.5619109346014
0.357944444444444 67.4138331167948
0.359405555555556 67.4138331167948
0.364355555555556 67.2412440323221
0.364797222222222 67.2412440323221
0.368444444444444 67.2412440323221
0.382447222222222 66.8433274388375
0.389058333333333 66.459951625817
0.420586111111111 66.3000305635602
0.421547222222222 66.3000305635602
0.447316666666667 65.9792016830242
0.477469444444444 65.6275754983882
0.478466666666667 65.6275754983882
0.492052777777778 65.4035914242352
0.569175 63.8425752338286
0.575575 63.5998334502241
0.581491666666667 63.1143063800067
0.605177777777778 62.7405953239078
0.616 62.509505420529
0.621380555555555 62.3715780580547
0.647097222222222 61.812527108482
0.658602777777778 61.6641783399426
0.715552777777778 60.340838684124
0.719577777777778 60.340838684124
0.743097222222222 59.6959582586656
0.751547222222222 58.6354193024867
0.761694444444444 57.8028629189321
0.777572222222222 57.6264810967089
0.77925 57.6264810967089
0.855866666666667 54.7993733525164
0.864211111111111 54.4822629296885
0.871138888888889 53.9335272487121
0.874263888888889 53.9335272487121
0.883333333333333 52.953071716298
0.884286111111111 52.953071716298
0.899541666666667 52.2511065523521
0.932805555555556 51.682373335179
0.947263888888889 51.682373335179
0.950258333333333 51.4066523482822
0.97245 50.8997101815993
0.981916666666667 50.2943344699334
1.02465833333333 49.966378333326
1.07180555555556 49.1472683391541
1.07740833333333 48.8838354959883
1.07897222222222 48.8838354959883
1.08151666666667 48.5774986015753
1.10572777777778 48.2276424915965
1.12414166666667 47.5066892151764
1.207475 46.1522204741118
1.22930833333333 45.0711511027929
1.24386944444444 44.8313654756772
1.24632222222222 44.8313654756772
1.24773611111111 44.8313654756772
1.25528055555556 44.5327225643941
1.25531944444444 44.5327225643941
1.28127222222222 43.4291804079001
1.28561666666667 43.4291804079001
1.31812222222222 42.6000951317621
1.32049722222222 42.6000951317621
1.33238888888889 42.6000951317621
1.34844722222222 42.6000951317621
1.37866944444444 40.9643172441839
1.37944722222222 40.9643172441839
1.38779444444444 39.0080393479436
1.47112777777778 35.5807988277535
1.55446111111111 32.6952837107566
1.63779444444444 28.8088852351668
1.72112777777778 28.1285370288196
1.80446111111111 22.2523884733958
1.88779444444444 13.9198076742946
1.97112777777778 12.1181796242608
2 10.4162373780975
