#TimeStamp
43.41
55.27
98.27
160
164.94
210.88
334.69
424.01
482.69
485.67
536.13
605.39
650.89
668.58
672.71
712.24
775.88
848.13
874.32
915.34
961.64
1039.52
1051.84
1113.26
1126.77
1288.6
1293.86
1311.68
1313.27
1326.4
1376.81
1400.61
1514.11
1517.57
1610.34
1718.89
1722.48
1771.39
2049.03
2072.07
2093.37
2178.64
2217.6
2236.97
2329.55
2370.97
2575.99
2590.48
2675.15
2705.57
2742.1
2799.26
2805.3
3081.12
3111.16
3136.1
3147.35
3180
3183.43
3238.35
3358.1
3410.15
3420.93
3500.82
3534.9
3688.77
3858.5
3878.67
3884.3
3893.46
3980.62
4046.91
4425.51
4477.93
4486.76
4491.85
4519.01
4519.15
4612.58
4628.22
4745.24
4753.79
4796.6
4854.41
4963.21
4966.01
4996.06
