% time handles
0 0
10 0
20 0
30 0
40 0
50 1
60 2
70 3
80 4
90 5
100 6
110 5
120 4
130 3
140 2
150 2
160 3
170 5
180 6
190 7
200 7
210 6
220 4
230 2
240 1
250 0
260 0
270 0
280 0
290 0
300 0
310 0
320 0
330 0
340 1
350 1
360 2
370 4
380 6
390 7
400 6
410 6
420 5
430 3
440 1
450 0
460 0
470 0
480 0
490 0
500 0
510 0
520 0
530 0
540 0
550 0
560 0
570 0
580 0
590 0
600 0
