# SectorTime OrdersPlaced
0.00239166666666667 221.707254924333
0.0105333333333333 221.827022866922
0.0136527777777778 221.875726541297
0.0142083333333333 221.875726541297
0.0207166666666667 221.875726541297
0.02085 221.875726541297
0.0214916666666667 221.875726541297
0.0234277777777778 221.877540653016
0.0274861111111111 221.877540653016
0.0306138888888889 221.877540653016
0.0406444444444444 221.864446637779
0.0423083333333333 221.854743927584
0.0492694444444444 221.850065529478
0.0571666666666667 221.851998045123
0.0606138888888889 221.841557348984
0.0629833333333333 221.841557348984
0.0638305555555556 221.841557348984
0.0652666666666667 221.841557348984
0.0659361111111111 221.841557348984
0.0718416666666667 221.81786620485
0.0791555555555555 221.7724915449
0.08415 221.7724915449
0.0865194444444444 221.7724915449
0.0930138888888889 221.741869419763
0.0971305555555556 221.741869419763
0.101308333333333 221.707153107057
0.111727777777778 221.66377702612
0.111933333333333 221.66377702612
0.112608333333333 221.66377702612
0.118397222222222 221.60648379567
0.119011111111111 221.60648379567
0.121175 221.530344914398
0.126405555555556 221.500967980971
0.132286111111111 221.412614010581
0.135063888888889 221.38114751897
0.141466666666667 221.38114751897
0.142413888888889 221.38114751897
0.14355 221.38114751897
0.14585 221.38114751897
0.147605555555556 221.38114751897
0.148861111111111 221.38114751897
0.154822222222222 221.38114751897
0.156611111111111 221.38114751897
0.168269444444444 221.263098281656
0.169772222222222 221.263098281656
0.170347222222222 221.213884766387
0.178833333333333 221.081740846484
0.180786111111111 221.081740846484
0.189752777777778 221.003790760992
0.199272222222222 220.942272378306
0.205555555555556 220.942272378306
0.233916666666667 220.671045316128
0.239005555555556 220.574649039107
0.242133333333333 220.478212270353
0.244444444444444 220.478212270353
0.246188888888889 220.478212270353
0.256633333333333 220.234978181602
0.256852777777778 220.234978181602
0.267558333333333 220.204471404189
0.277552777777778 220.138084445324
0.280680555555556 220.112961323904
0.287305555555556 220.112961323904
0.297230555555556 220.077398275802
0.297361111111111 220.077398275802
0.297922222222222 220.077398275802
0.304322222222222 220.077398275802
0.308341666666667 220.086321463304
0.309033333333333 220.086321463304
0.311227777777778 220.086321463304
0.318327777777778 220.08263061005
0.318763888888889 220.08263061005
0.325366666666667 220.076533482158
0.330125 220.069284858653
0.334877777777778 220.062321911115
0.338458333333333 220.062321911115
0.341538888888889 220.062321911115
0.363044444444444 220.131054120377
0.363841666666667 220.131054120377
0.366636111111111 220.131054120377
0.373405555555556 220.122685734731
0.379791666666667 220.113560815348
0.390161111111111 220.113572394917
0.422602777777778 220.330455120194
0.423147222222222 220.330455120194
0.434355555555556 220.363604516586
0.436927777777778 220.363604516586
0.452652777777778 220.579218966836
0.462866666666667 220.818480275193
0.464375 220.818480275193
0.466319444444444 220.818480275193
0.466616666666667 220.818480275193
0.467694444444444 220.818480275193
0.4686 220.818480275193
0.472572222222222 220.818480275193
0.472630555555556 220.818480275193
0.48305 220.759875426989
0.487497222222222 220.759875426989
0.492819444444444 220.759875426989
0.493627777777778 220.759875426989
0.495947222222222 220.759875426989
0.498958333333333 220.499319041125
0.500466666666667 220.499319041125
0.503347222222222 220.501014426935
0.504513888888889 220.42870356236
0.506616666666667 220.42870356236
0.506697222222222 220.42870356236
0.509163888888889 220.42870356236
0.510769444444444 220.470543564984
0.512172222222222 220.382261891938
0.512613888888889 220.382261891938
0.522338888888889 220.225180477128
0.522908333333333 220.225180477128
0.5352 220.123437828872
0.537958333333333 220.123437828872
0.539969444444444 220.123437828872
0.541680555555556 220.151752462002
0.548747222222222 219.902017810854
0.550680555555556 219.92818033681
0.552183333333333 219.92818033681
0.554786111111111 219.92818033681
0.557080555555556 219.751867873614
0.557563888888889 219.759193187284
0.559625 219.759193187284
0.570591666666667 219.373965655718
0.572338888888889 219.379247827534
0.577733333333333 219.196241369036
0.590536111111111 218.845474700034
0.601158333333333 218.36279632028
0.605272222222222 218.21510989489
0.611630555555556 218.048481723786
0.615555555555556 217.77693648615
0.616416666666667 217.77693648615
0.619697222222222 217.629124948765
0.620033333333333 217.629124948765
0.625369444444444 217.27796093793
0.630936111111111 217.105087822265
0.631491666666667 217.105087822265
0.631813888888889 217.105087822265
0.633919444444444 217.095163721038
0.661908333333333 215.278972210503
0.667375 215.278972210503
0.667736111111111 215.278972210503
0.669827777777778 215.296478650939
0.672572222222222 214.811398747083
0.675569444444444 214.567331061874
0.677483333333333 214.567331061874
0.685494444444444 214.551297140631
0.688797222222222 214.551297140631
0.6927 214.546251295448
0.696630555555556 214.546251295448
0.709483333333333 214.034323619002
0.711116666666667 213.785387065821
0.713241666666667 213.785387065821
0.720711111111111 213.785387065821
0.722905555555556 213.785387065821
0.723555555555556 213.785387065821
0.724236111111111 213.785387065821
0.725313888888889 213.785387065821
0.725683333333333 213.785387065821
0.726294444444444 213.785387065821
0.728927777777778 213.785387065821
0.731238888888889 213.785387065821
0.735813888888889 213.399412203387
0.736541666666667 213.399412203387
0.740155555555556 213.001456602214
0.741425 213.001456602214
0.751580555555555 211.78415646518
0.754258333333333 211.437484162153
0.754936111111111 211.437484162153
0.755986111111111 211.437484162153
0.75635 211.437484162153
0.756375 211.437484162153
0.758880555555556 210.548046430912
0.767797222222222 209.744101188211
0.769991666666667 209.744101188211
0.774147222222222 209.744101188211
0.776247222222222 209.744101188211
0.778677777777778 208.922257304678
0.7889 207.654819505095
0.790836111111111 207.299017200868
0.791236111111111 207.299017200868
0.791308333333333 207.299017200868
0.796416666666667 206.935175331519
0.806269444444444 204.264152988385
0.807294444444444 204.264152988385
0.807505555555555 204.264152988385
0.817091666666667 203.089472369838
0.823233333333333 202.845759274686
0.829366666666667 201.921359662343
0.833688888888889 201.798675655668
0.8454 199.838146241478
0.845663888888889 199.838146241478
0.851708333333333 199.444721954813
0.859152777777778 199.054132938194
0.860827777777778 199.054132938194
0.862102777777778 199.054132938194
0.873391666666667 198.25680398247
0.878936111111111 197.731287112284
0.885813888888889 196.771542330663
0.899102777777778 196.640859721356
0.900438888888889 196.640859721356
0.901763888888889 196.640859721356
0.910538888888889 196.640859721356
0.911369444444444 196.640859721356
0.917613888888889 196.640859721356
0.918325 196.640859721356
0.924241666666667 196.379134362424
0.943433333333333 196.115869615052
0.943988888888889 196.115869615052
0.944561111111111 196.115869615052
0.945363888888889 196.115869615052
0.950280555555555 196.115869615052
0.953769444444444 195.986578366117
0.955555555555555 195.986578366117
