#TimeStamp
43.26
55.1
98.23
160
164.96
210.63
334.54
423.8
482.64
485.48
536.23
605.48
650.89
668.55
672.74
712.02
775.7
847.97
874.3
915.09
961.63
1039.91
1051.89
1113.43
1126.65
1288.59
1293.82
1311.47
1313.43
1326.33
1376.83
1400.45
1514.18
1517.25
1610.43
1718.98
1722.44
1771.21
2048.7
2072.03
2093.04
2178.93
2217.58
2236.73
2329.68
2371.18
2575.67
2590.29
2674.98
2705.33
2741.97
2799.45
2805.32
3081.26
3111.11
3136.21
3147.25
3180
3183.46
3238.51
3357.94
3410.17
3420.84
3500.46
3534.9
3688.91
3858.77
3878.44
3884.43
3893.45
3980.61
4046.93
4425.49
4477.91
4486.75
4492.03
4518.75
4519.15
4612.22
4628.12
4744.94
4753.87
4796.68
4854.54
4963.15
4966.17
4996.42
