# SectorTime BundlesPlaced
0.0120166666666667 70.0208067450707
0.0153055555555556 70.0208067450707
0.0272861111111111 70.0208067450707
0.0444444444444444 70.0208067450707
0.0458222222222222 70.0208067450707
0.0585083333333333 70.0208067450707
0.0929277777777778 69.5459769630086
0.117722222222222 69.3378843032471
0.134066666666667 69.2356052466135
0.134855555555556 69.2356052466135
0.148952777777778 69.1098598945356
0.168188888888889 68.9946523427766
0.180802777777778 68.9946523427766
0.185708333333333 68.9946523427766
0.186872222222222 68.9946523427766
0.197783333333333 68.9946523427766
0.215472222222222 68.7277690734263
0.235547222222222 68.4748622878079
0.242861111111111 68.4748622878079
0.254191666666667 67.99078329602
0.267119444444444 67.8084654344074
0.288863888888889 67.4752553267347
0.292191666666667 67.4752553267347
0.309286111111111 67.4752553267347
0.312958333333333 67.4752553267347
0.357941666666667 67.3287389356822
0.359394444444444 67.3287389356822
0.364297222222222 67.1575959589527
0.364841666666667 67.1575959589527
0.368425 67.1575959589527
0.382452777777778 66.7625523456857
0.389013888888889 66.3817457294066
0.420605555555556 66.2230491708276
0.421458333333333 66.2230491708276
0.447341666666667 65.9045586025102
0.477494444444444 65.5551297724576
0.478455555555556 65.5551297724576
0.492002777777778 65.3321398970038
0.569083333333333 63.7648395975349
0.575563888888889 63.5232809349282
0.5814 63.0398820733861
0.605258333333333 62.6660549013513
0.615994444444444 62.4360454299846
0.621313888888889 62.297019605741
0.647133333333333 61.7366167075379
0.658661111111111 61.5871657667118
0.715463888888889 60.4488171285103
0.719525 60.3351562635664
0.74305 59.6900246579372
0.751480555555555 58.6294442081141
0.761658333333333 57.7967649220201
0.777625 57.6202866548347
0.779255555555555 57.6202866548347
0.855905555555555 54.793422424407
0.864197222222222 54.4763174475092
0.871169444444444 53.9273722219902
0.874236111111111 53.9273722219902
0.883333333333333 52.946919353991
0.884294444444444 52.946919353991
0.899586111111111 52.2449949883178
0.932761111111111 51.6762783485884
0.947269444444444 51.6762783485884
0.950233333333333 51.4005055196227
0.97235 50.8935880765274
0.981916666666667 50.2878212120369
1.02469722222222 49.959793818745
1.07188055555556 49.1408288412506
1.07734444444444 48.8774157452109
1.07900833333333 48.8774157452109
1.08151388888889 48.5710506867004
1.105725 48.2211387480269
1.12414722222222 47.4999980061017
1.20748055555556 46.1453224838783
1.22930277777778 45.0673414972387
1.24386388888889 44.8275516607389
1.24631944444444 44.8275516607389
1.24778611111111 44.8275516607389
1.25520833333333 44.5289821641019
1.25531944444444 44.5289821641019
1.28117222222222 43.4248175224703
1.28558888888889 43.4248175224703
1.31803888888889 42.5958099574137
1.32051944444444 42.5958099574137
1.33241111111111 42.5958099574137
1.34848333333333 42.5958099574137
1.37865277777778 40.9598735252612
1.37949166666667 40.9598735252612
1.38789444444444 39.0037610780292
1.47122777777778 35.5766953740942
1.55456111111111 32.6916838434417
1.63789444444444 28.8058151941074
1.72122777777778 28.125729315208
1.80456111111111 22.2509299530008
1.88789444444444 13.919188633023
1.97122777777778 12.1176822862253
2 10.4163563853323
